cccd,sobaodanh,d_phuongthuc,TO,LI,HO,SI,SU,DI,VA,N1_THI,N1_CC,CNCN,CNNN,TI,KTPL,NL1,NK1,NK2,NK3,NK4,NK5,NK6
TS_45412,TS_45412,PT1,6,0,0,0,0,0,8.25,4.75,4.75,0,0,0,9.75,0,0,0,0,0,0,0
TS_45413,TS_45413,PT1,5.6,5.1,0,0,0,0,8,5,5,0,0,0,0,0,0,0,0,0,0,0
TS_45414,TS_45414,PT1,6.5,0,6.5,0,0,0,8.25,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0
TS_45415,TS_45415,PT1,5,0,0,0,6.35,6.35,7.25,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45416,TS_45416,PT1,3.75,0,0,0,0,6.6,6.25,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0
TS_45417,TS_45417,PT1,6.75,0,0,0,7.5,0,7.75,4.75,4.75,0,0,0,0,0,0,0,0,0,0,0
TS_45418,TS_45418,PT1,6,0,0,0,0,0,8.5,5.25,5.25,0,0,0,8.25,0,0,0,0,0,0,0
TS_45419,TS_45419,PT1,5,6,0,0,0,6.5,8.5,0,0,0,0,0,0,0,8.5,8,0,0,0,0
TS_45420,TS_45420,PT1,5.6,7.5,0,0,0,0,8.5,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0
TS_45421,TS_45421,PT1,4.75,0,0,0,0,0,8.25,5.75,5.75,0,0,0,9.25,0,0,0,0,0,0,0
TS_45422,TS_45422,PT1,3,0,0,0,8.25,0,7.5,6.5,6.5,0,0,0,0,0,0,0,7.5,6,0,0
TS_45423,TS_45423,PT1,3.85,0,0,0,8.75,0,7,4.75,4.75,0,0,0,0,0,0,0,0,0,0,0
TS_45424,TS_45424,PT1,9,9,8.5,0,0,0,7.75,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45425,TS_45425,PT1,7,8.5,0,0,0,0,6.75,6.75,6.75,0,0,0,0,0,0,0,0,0,0,0
TS_45426,TS_45426,PT1,6.25,0,0,0,8.75,9.5,8,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45427,TS_45427,PT1,4.75,7.25,0,0,0,0,8.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0
TS_45428,TS_45428,PT1,3.6,0,0,0,0,4.6,6.5,0,0,0,0,0,6.75,0,0,0,0,0,0,0
TS_45429,TS_45429,PT1,6.75,0,0,0,0,10,8.5,6.5,6.5,0,0,0,0,0,0,0,0,0,0,0
TS_45430,TS_45430,PT1,3.6,0,0,0,4.2,4.95,6,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45431,TS_45431,PT1,6,6.75,0,0,0,0,6.75,5.75,5.75,0,0,0,0,0,0,0,0,0,0,0
TS_45432,TS_45432,PT1,8,8,8,0,0,0,6.75,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45433,TS_45433,PT1,6,9,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45434,TS_45434,PT1,6.25,0,0,0,0,8.5,8.5,8.5,8.5,0,0,0,0,0,0,0,0,0,0,0
TS_45435,TS_45435,PT1,5.1,0,0,0,0,0,7.5,5.5,5.5,0,0,0,6.5,0,0,0,0,0,0,0
TS_45436,TS_45436,PT1,8.25,8.75,9.5,0,0,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45437,TS_45437,PT1,4.75,0,0,0,7.75,0,7,3.25,3.25,0,0,0,0,0,0,0,0,0,0,0
TS_45438,TS_45438,PT1,8.5,9.25,0,0,0,0,7.5,5,5,0,0,0,0,0,0,0,0,0,0,0
TS_45439,TS_45439,PT1,5.35,0,0,0,0,0,6,5.5,5.5,0,0,0,6.75,0,0,0,0,0,0,0
TS_45440,TS_45440,PT1,6,0,5.5,6.75,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45441,TS_45441,PT1,4.75,0,0,0,0,7.75,7.75,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0
TS_45442,TS_45442,PT1,7,0,6.5,0,0,0,9,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0
TS_45443,TS_45443,PT1,5.35,0,0,0,0,6.35,7.5,0,0,0,0,0,7.5,0,8,7.5,0,0,0,0
TS_45444,TS_45444,PT1,5.75,7,0,0,0,0,8.5,4.75,4.75,0,0,0,0,0,0,0,0,0,0,0
TS_45445,TS_45445,PT1,3.5,0,0,0,7.75,8.25,7,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45446,TS_45446,PT1,5,0,0,0,0,0,8.25,3.75,3.75,0,0,0,8.5,0,0,0,0,0,0,0
TS_45447,TS_45447,PT1,6.75,8.5,8,0,0,0,8.25,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45448,TS_45448,PT1,7.5,10,0,0,0,0,7.25,8.5,8.5,0,0,0,0,0,0,0,0,0,0,0
TS_45449,TS_45449,PT1,7,0,4.5,0,0,0,7.25,5.25,5.25,0,0,0,0,0,0,0,0,0,0,0
TS_45450,TS_45450,PT1,5.5,8.75,6.5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45451,TS_45451,PT1,6.5,7,0,0,0,0,7.5,6.5,6.5,0,0,0,0,0,0,0,0,0,0,0
TS_45452,TS_45452,PT1,7,0,0,0,8.5,0,9,5.75,5.75,0,0,0,0,0,0,0,0,0,0,0
TS_45453,TS_45453,PT1,6,0,0,0,0,7.1,8,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0
TS_45454,TS_45454,PT1,6,8,0,0,0,0,7.5,7.25,7.25,0,0,0,0,0,0,0,0,0,0,0
TS_45455,TS_45455,PT1,5.5,7.1,4.5,0,0,0,7.25,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45456,TS_45456,PT1,5.6,0,0,0,7.35,0,7.25,5,5,0,0,0,0,0,0,0,0,0,0,0
TS_45457,TS_45457,PT1,4,0,0,0,0,8.25,7.75,0,0,0,0,0,9.5,0,0,0,0,0,0,0
TS_45458,TS_45458,PT1,6.25,0,0,0,0,4.85,7.75,4.75,4.75,0,0,0,0,0,0,0,0,0,0,0
TS_45459,TS_45459,PT1,5,0,0,0,10,10,8.25,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45460,TS_45460,PT1,5.5,0,0,0,0,0,6.75,5.25,5.25,0,0,0,8.5,0,0,0,0,0,0,0
TS_45461,TS_45461,PT1,4.85,0,0,0,9.25,0,8.5,7.5,7.5,0,0,0,0,0,0,0,0,0,0,0
TS_45462,TS_45462,PT1,6,7.5,0,0,0,0,6.25,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0
TS_45463,TS_45463,PT1,6.75,0,0,0,0,0,8.75,7.5,7.5,0,0,0,9,0,0,0,0,0,0,0
TS_45464,TS_45464,PT1,5.25,4.85,0,0,0,0,8.25,5.25,5.25,0,0,0,0,0,0,0,0,0,0,0
TS_45465,TS_45465,PT1,4.25,0,0,0,8.25,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45466,TS_45466,PT1,4.75,0,0,0,8.75,8.75,8.25,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45467,TS_45467,PT1,3.5,0,0,0,8.5,0,8.75,5.25,5.25,0,0,0,0,0,0,0,0,0,0,0
TS_45468,TS_45468,PT1,5.75,8.5,0,0,0,0,8.5,6,6,0,0,0,0,0,0,0,0,0,0,0
TS_45469,TS_45469,PT1,7.1,0,0,0,0,8.75,8.5,0,0,0,0,0,9.5,0,0,0,0,0,0,0
TS_45470,TS_45470,PT1,4,0,0,0,8.75,9.5,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45471,TS_45471,PT1,7.4,0,0,0,0,0,7.25,6.4,6.4,0,0,0,0,0,0,0,0,0,0,0
TS_45472,TS_45472,PT1,6.85,8,0,0,0,0,5.75,5,5,0,0,0,0,0,0,0,0,0,0,0
TS_45473,TS_45473,PT1,4.75,0,0,0,8.5,0,9.5,6.5,6.5,0,0,0,0,0,0,0,0,0,0,0
TS_45474,TS_45474,PT1,6.1,0,0,0,0,8,7.25,6.5,6.5,0,0,0,0,0,0,0,0,0,0,0
TS_45475,TS_45475,PT1,5.85,7.25,0,0,0,0,8.25,5.75,5.75,0,0,0,0,0,0,0,0,0,0,0
TS_45476,TS_45476,PT1,5.5,0,0,0,0,6.75,9.5,4,4,0,0,0,0,0,0,0,0,0,0,0
TS_45477,TS_45477,PT1,4.75,0,0,0,0,8.5,9.25,5.75,5.75,0,0,0,0,0,0,0,0,0,0,0
TS_45478,TS_45478,PT1,6.5,0,0,0,9.5,0,9,6.75,6.75,0,0,0,0,0,0,0,0,0,0,0
TS_45479,TS_45479,PT1,6.75,8,0,0,0,0,9,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0
TS_45480,TS_45480,PT1,4.75,0,0,0,0,7.75,6,0,0,0,0,0,8.5,0,0,0,0,0,0,0
TS_45481,TS_45481,PT1,2.85,0,0,0,0,6.6,5.5,0,0,0,0,0,8.25,0,6.25,5.5,0,0,0,0
TS_45482,TS_45482,PT1,3.85,5.25,0,0,6.5,0,7.75,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45483,TS_45483,PT1,5.1,7,4.1,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45484,TS_45484,PT1,3.25,0,0,0,6.75,0,6.5,0,0,0,0,0,9,0,0,0,0,0,0,0
TS_45485,TS_45485,PT1,6,6.6,7,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45486,TS_45486,PT1,5,0,0,0,8.5,0,8.75,5.25,5.25,0,0,0,0,0,8,8,0,0,0,0
TS_45487,TS_45487,PT1,6.6,0,0,0,0,0,8,8.5,8.5,0,0,0,8.25,0,0,0,0,0,0,0
TS_45488,TS_45488,PT1,6.5,7.25,0,0,0,0,8,4.25,4.25,0,0,0,0,0,0,0,0,0,0,0
TS_45489,TS_45489,PT1,6.25,7.25,0,0,0,0,7.75,5.75,5.75,0,0,0,0,0,0,0,0,0,0,0
TS_45490,TS_45490,PT1,3.5,0,0,0,4.5,0,7,5,5,0,0,0,0,0,0,0,0,0,0,0
TS_45491,TS_45491,PT1,4.1,5.5,5,0,0,0,7.75,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45492,TS_45492,PT1,7.1,0,0,0,8.5,0,8.75,6.5,6.5,0,0,0,0,0,0,0,0,0,0,0
TS_45493,TS_45493,PT1,4.35,0,0,0,0,8,6.5,3.25,3.25,0,0,0,0,0,0,0,0,0,0,0
TS_45494,TS_45494,PT1,4.5,0,0,0,7.25,8.5,7.75,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45495,TS_45495,PT1,5,0,0,0,8.75,8.25,6.75,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45496,TS_45496,PT1,5.75,0,0,0,7.75,6.25,7,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45497,TS_45497,PT1,3.1,0,0,0,5.85,0,7.75,0,0,0,0,0,6,0,0,0,0,0,0,0
TS_45498,TS_45498,PT1,8,7.5,7.5,0,0,0,7.75,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45499,TS_45499,PT1,5.25,6.25,3.35,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45500,TS_45500,PT1,3.6,7.1,0,0,0,0,7,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0
TS_45501,TS_45501,PT1,4.25,0,0,0,7.5,0,8,5.25,5.25,0,0,0,0,0,0,0,0,0,0,0
TS_45502,TS_45502,PT1,8,7.6,8.5,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45503,TS_45503,PT1,7,7.75,0,0,0,0,7.25,5,5,0,0,0,0,0,0,0,0,0,0,0
TS_45504,TS_45504,PT1,5.75,0,0,0,7,0,8,3.25,3.25,0,0,0,0,0,9,7,0,0,0,0
TS_45505,TS_45505,PT1,4.5,0,0,0,6.35,0,6.75,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0
TS_45506,TS_45506,PT1,4.75,0,0,0,8.5,0,8.75,0,0,0,0,0,9.25,0,0,0,0,0,0,0
TS_45507,TS_45507,PT1,5.5,0,0,0,0,8.25,6.25,0,0,0,0,0,8.75,0,0,0,0,0,0,0
TS_45508,TS_45508,PT1,5.5,7.85,6.25,0,0,0,8.25,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45509,TS_45509,PT1,7.4,0,0,0,9,8.5,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45510,TS_45510,PT1,5.75,8,0,0,0,0,6.25,5,5,0,0,0,0,0,0,0,0,0,0,0
TS_45511,TS_45511,PT1,4,6,0,0,0,0,7.5,3,3,0,0,0,0,0,0,0,0,0,0,0
TS_45512,TS_45512,PT1,5.25,5.75,0,0,0,7.45,7.25,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45513,TS_45513,PT1,7.75,8.75,9.25,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45514,TS_45514,PT1,6,0,0,0,0,9.5,9.25,0,0,0,0,0,9.75,0,0,0,0,0,0,0
TS_45515,TS_45515,PT1,3.25,0,0,0,6.75,6.25,8.75,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45516,TS_45516,PT1,0,0,0,0,8.75,8.75,8,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45517,TS_45517,PT1,0,0,0,0,8,8.25,7.5,0,0,0,0,0,0,0,9,6.5,0,0,0,0
TS_45518,TS_45518,PT1,4.75,6.25,3.6,0,0,0,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45519,TS_45519,PT1,5.6,5.5,0,0,0,0,7.5,5,5,0,0,0,0,0,0,0,0,0,0,0
TS_45520,TS_45520,PT1,5.25,0,0,0,9.5,9.5,7.75,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45521,TS_45521,PT1,7.5,0,0,0,0,8,9,4.75,4.75,0,0,0,0,0,0,0,0,0,0,0
TS_45522,TS_45522,PT1,5,0,0,0,8.25,0,9.25,0,0,0,0,0,8.25,0,0,0,0,0,0,0
TS_45523,TS_45523,PT1,3.5,0,0,0,0,5.6,7.25,0,0,0,0,0,8,0,0,0,0,0,0,0
TS_45524,TS_45524,PT1,7.5,0,8.75,0,0,0,8.25,4.75,4.75,0,0,0,0,0,0,0,0,0,0,0
TS_45525,TS_45525,PT1,6.25,0,0,0,8,0,8.5,5.75,5.75,0,0,0,0,0,0,0,0,0,0,0
TS_45526,TS_45526,PT1,5.75,6.35,5.5,0,0,0,8.25,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45527,TS_45527,PT1,5,0,0,0,4.95,5.95,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45528,TS_45528,PT1,7.75,8.25,8.75,0,0,0,8.25,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45529,TS_45529,PT1,6.5,0,0,0,8,0,7.75,5.25,5.25,0,0,0,0,0,0,0,0,0,0,0
TS_45530,TS_45530,PT1,6.5,7,0,0,0,0,8,8.5,8.5,0,0,0,0,0,0,0,0,0,0,0
TS_45531,TS_45531,PT1,4.35,0,0,0,0,5.6,7,4.75,4.75,0,0,0,0,0,0,0,0,0,0,0
TS_45532,TS_45532,PT1,3.6,0,0,0,7.1,6.75,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45533,TS_45533,PT1,7.5,7.25,0,0,0,0,8,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0
TS_45534,TS_45534,PT1,5.1,0,0,0,6.25,0,7.75,7,7,0,0,0,0,0,0,0,0,0,0,0
TS_45535,TS_45535,PT1,6.25,8.75,6,0,0,0,7.75,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45536,TS_45536,PT1,5.75,5.35,0,0,0,0,8,7.75,7.75,0,0,0,0,0,0,0,0,0,0,0
TS_45537,TS_45537,PT1,5.25,0,0,0,8.25,0,8.25,8.75,8.75,0,0,0,0,0,0,0,0,0,0,0
TS_45538,TS_45538,PT1,5,7,0,5,0,0,7.25,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45539,TS_45539,PT1,5.35,8.25,6.5,0,0,0,8.25,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45540,TS_45540,PT1,3.75,0,0,0,0,8,7.25,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0
TS_45541,TS_45541,PT1,6,0,0,0,0,7.5,7.75,8,8,0,0,0,0,0,0,0,0,0,0,0
TS_45542,TS_45542,PT1,5,0,4.75,0,0,0,7.75,4,4,0,0,0,0,0,0,0,0,0,0,0
TS_45543,TS_45543,PT1,7.5,7.75,7.25,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45544,TS_45544,PT1,6.5,7,0,0,0,0,8.5,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0
TS_45545,TS_45545,PT1,5,0,0,0,0,7.5,7.25,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0
TS_45546,TS_45546,PT1,6.25,0,0,0,0,10,8.5,6.5,6.5,0,0,0,0,0,0,0,0,0,0,0
TS_45547,TS_45547,PT1,8.2,0,0,0,0,0,7.25,6,6,0,0,0,0,0,0,0,0,0,0,0
TS_45548,TS_45548,PT1,3.85,5.35,0,0,0,0,6.5,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0
TS_45549,TS_45549,PT1,5.25,6.25,0,0,0,0,8,4.25,4.25,0,0,0,0,0,0,0,0,0,0,0
TS_45550,TS_45550,PT1,5.75,7.5,0,0,0,0,7.25,5.25,5.25,0,0,0,0,0,0,0,0,0,0,0
TS_45551,TS_45551,PT1,7,0,0,0,0,9.25,8.25,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0
TS_45552,TS_45552,PT1,5.25,0,0,0,7.25,0,8,6,6,0,0,0,0,0,0,0,0,0,0,0
TS_45553,TS_45553,PT1,5.25,0,0,0,0,0,9,6.25,6.25,0,0,0,8.5,0,0,0,0,0,0,0
TS_45554,TS_45554,PT1,5,0,0,0,0,8,7.25,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0
TS_45555,TS_45555,PT1,7.75,0,9.25,7.5,0,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45556,TS_45556,PT1,6.5,8.5,0,0,0,0,7.25,4.25,4.25,0,0,0,0,0,0,0,0,0,0,0
TS_45557,TS_45557,PT1,6.25,0,0,0,7.5,0,7.5,0,0,0,0,0,8.5,0,0,0,0,0,0,0
TS_45558,TS_45558,PT1,5.1,7,0,0,0,0,7,5,5,0,0,0,0,0,0,0,0,0,0,0
TS_45559,TS_45559,PT1,5.75,5.5,0,0,9,0,8.25,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45560,TS_45560,PT1,4.25,0,5.5,0,0,0,7.25,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0
TS_45561,TS_45561,PT1,4.5,7.5,0,0,0,0,6.25,5.75,5.75,0,0,0,0,0,0,0,0,0,0,0
TS_45562,TS_45562,PT1,4.35,0,0,0,0,0,7.75,6.25,6.25,0,0,0,8.5,0,0,0,0,0,0,0
TS_45563,TS_45563,PT1,6,0,0,0,8.5,8.75,8.25,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45564,TS_45564,PT1,4.75,0,0,0,7,8.6,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45565,TS_45565,PT1,5.75,0,0,0,0,9.25,8.5,4.75,4.75,0,0,0,0,0,0,0,0,0,0,0
TS_45566,TS_45566,PT1,4.35,0,0,0,9.25,8.5,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45567,TS_45567,PT1,7.25,8.25,0,0,0,0,7.75,4.75,4.75,0,0,0,0,0,0,0,0,0,0,0
TS_45568,TS_45568,PT1,6.5,8,7.5,0,0,0,7.75,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45569,TS_45569,PT1,2.95,0,0,0,5.5,4.85,6,0,0,0,0,0,0,0,6,5,0,0,0,0
TS_45570,TS_45570,PT1,5.5,0,0,0,0,8,8.25,5,5,0,0,0,0,0,0,0,0,0,0,0
TS_45571,TS_45571,PT1,6.75,8.25,0,0,0,0,7,6,6,0,0,0,0,0,0,0,0,0,0,0
TS_45572,TS_45572,PT1,5,5.5,0,0,0,0,7,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0
TS_45573,TS_45573,PT1,4.7,0,5.25,5.45,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45574,TS_45574,PT1,6.35,0,0,0,0,9.25,7.5,5.25,5.25,0,0,0,0,0,0,0,0,0,0,0
TS_45575,TS_45575,PT1,5,0,0,0,7.5,0,7,5.75,5.75,0,0,0,0,0,0,0,0,0,0,0
TS_45576,TS_45576,PT1,5.5,8.75,0,0,0,0,8,5,5,0,0,0,0,0,0,0,0,0,0,0
TS_45577,TS_45577,PT1,5.1,0,0,0,6.75,0,8.75,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0
TS_45578,TS_45578,PT1,3.5,0,0,0,8,6.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45579,TS_45579,PT1,5,0,0,0,7.75,0,7.75,5.75,5.75,0,0,0,0,0,0,0,0,0,0,0
TS_45580,TS_45580,PT1,7.5,0,0,0,6,0,8.75,6.5,6.5,0,0,0,0,0,0,0,0,0,0,0
TS_45581,TS_45581,PT1,4.75,0,0,0,5.75,6,6,0,0,0,0,0,0,0,0,0,0,0,5.5,5
TS_45582,TS_45582,PT1,6,0,0,0,0,6.75,6.75,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0
TS_45583,TS_45583,PT1,5.5,4.35,4.7,0,0,0,7.75,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45584,TS_45584,PT1,5,4.6,0,0,0,0,7.5,5.25,5.25,0,0,0,0,0,7,7,0,0,0,0
TS_45585,TS_45585,PT1,5.35,7.75,0,0,0,0,7.75,6,6,0,0,0,0,0,0,0,0,0,0,0
TS_45586,TS_45586,PT1,4.35,0,0,0,8.25,8.75,6.75,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45587,TS_45587,PT1,7.5,8.5,0,0,0,0,8.25,5.75,5.75,0,0,0,0,0,0,0,0,0,0,0
TS_45588,TS_45588,PT1,5.25,7,4.6,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45589,TS_45589,PT1,5.75,0,0,0,0,8.5,7,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0
TS_45590,TS_45590,PT1,6.25,0,0,0,0,0,7.25,5.5,5.5,0,0,0,8.25,0,0,0,0,0,0,0
TS_45591,TS_45591,PT1,3.95,0,0,0,0,5.1,6.5,0,0,0,0,0,6.5,0,0,0,0,0,0,0
TS_45592,TS_45592,PT1,7,9,0,0,0,0,6.5,6.5,6.5,0,0,0,0,0,0,0,0,0,0,0
TS_45593,TS_45593,PT1,5.75,7,0,0,0,0,6,5,5,0,0,0,0,0,0,0,0,0,0,0
TS_45594,TS_45594,PT1,2.95,0,0,0,6.2,5.5,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45595,TS_45595,PT1,6.75,7.1,0,0,0,0,8.5,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0
TS_45596,TS_45596,PT1,5.5,5.5,0,0,0,0,7,5.25,5.25,0,0,0,0,0,0,0,0,0,0,0
TS_45597,TS_45597,PT1,6.5,0,0,0,0,0,8.5,6.5,6.5,0,0,0,8.25,0,0,0,0,0,0,0
TS_45598,TS_45598,PT1,5.6,0,0,0,0,8,8.5,6.75,6.75,0,0,0,0,0,0,0,0,0,0,0
TS_45599,TS_45599,PT1,4.6,7.75,0,0,0,0,7.5,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0
TS_45600,TS_45600,PT1,5.5,7.5,0,0,0,0,7.75,7,7,0,0,0,0,0,0,0,0,0,0,0
TS_45601,TS_45601,PT1,5.75,7.5,0,0,0,0,9.25,3.75,3.75,0,0,0,0,0,0,0,0,0,0,0
TS_45602,TS_45602,PT1,5.25,8.75,0,0,0,0,6.5,7.25,7.25,0,0,0,0,0,0,0,0,0,0,0
TS_45603,TS_45603,PT1,4.5,4.5,8.75,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45604,TS_45604,PT1,5.6,0,0,0,0,0,8.5,4.75,4.75,0,0,0,8.75,0,0,0,0,0,0,0
TS_45605,TS_45605,PT1,5.25,6.85,0,0,0,0,7.5,6,6,0,0,0,0,0,0,0,0,0,0,0
TS_45606,TS_45606,PT1,5,0,0,0,7,0,6.25,2.75,2.75,0,0,0,0,0,0,0,0,0,0,0
TS_45607,TS_45607,PT1,3.75,0,0,0,6.5,7.25,7,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45608,TS_45608,PT1,3.75,0,0,0,5.25,0,7,4.25,4.25,0,0,0,0,0,0,0,6,7.5,0,0
TS_45609,TS_45609,PT1,6,8,0,0,0,0,6.25,6,6,0,0,0,0,0,0,0,0,0,0,0
TS_45610,TS_45610,PT1,8.5,7.5,0,0,0,0,7.25,5,5,0,0,0,0,0,0,0,0,0,0,0
TS_45611,TS_45611,PT1,3.35,0,0,0,8.5,8.5,8,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45612,TS_45612,PT1,7.5,0,0,0,7.5,0,8.75,6,6,0,0,0,0,0,0,0,0,0,0,0
TS_45613,TS_45613,PT1,4.75,0,0,0,0,0,8.25,4.25,4.25,0,0,0,7.25,0,0,0,0,0,0,0
TS_45614,TS_45614,PT1,7.25,0,0,0,0,8.75,9,5.75,5.75,0,0,0,0,0,0,0,0,0,0,0
TS_45615,TS_45615,PT1,7,0,6.75,0,0,0,7.75,5.5,5.5,0,0,0,0,0,0,0,0,0,8,7.5
TS_45616,TS_45616,PT1,4.25,0,0,0,0,0,7.25,5.25,5.25,0,0,0,7.5,0,0,0,0,0,0,0
TS_45617,TS_45617,PT1,6,6.6,0,0,0,0,7.5,7,7,0,0,0,0,0,0,0,0,0,0,0
TS_45618,TS_45618,PT1,7,0,9.5,9.25,0,0,7.75,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45619,TS_45619,PT1,5,0,0,0,5.6,0,7.5,0,0,0,0,0,7.35,0,0,0,0,0,0,0
TS_45620,TS_45620,PT1,8.5,8.75,8.75,0,0,0,7.75,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45621,TS_45621,PT1,4.1,0,0,0,7,0,7.75,0,0,0,0,0,8.25,0,0,0,0,0,0,0
TS_45622,TS_45622,PT1,4.35,6.5,0,0,0,0,7.25,4.25,4.25,0,0,0,0,0,0,0,0,0,0,0
TS_45623,TS_45623,PT1,5,0,0,0,8.5,0,9,5.75,5.75,0,0,0,0,0,0,0,0,0,0,0
TS_45624,TS_45624,PT1,5.75,0,0,0,0,6.6,8.25,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0
TS_45625,TS_45625,PT1,5.25,8,3.85,0,0,0,6.75,0,0,0,0,0,0,0,0,0,0,0,0,0
TS_45626,TS_45626,PT1,4.5,0,0,0,8,0,9,4,4,0,0,0,0,0,0,0,0,0,0,0
TS_45627,TS_45627,PT1,7.75,0,8.25,0,0,0,8.75,8.75,8.75,0,0,0,0,0,0,0,0,0,0,0
TS_45628,TS_45628,PT1,5.5,6.75,0,0,0,0,8,7.75,7.75,0,0,0,0,0,0,0,0,0,0,0
TS_45629,TS_45629,PT1,5.25,6.75,0,0,0,0,8.25,5,5,0,0,0,0,0,0,0,0,0,0,0
TS_45630,TS_45630,PT1,7.75,7.75,0,0,0,0,8.25,5.75,5.75,0,0,0,0,0,0,0,0,0,0,0
